,FG/MP_Home_Starter,FGA/MP_Home_Starter,3P/MP_Home_Starter,3PA/MP_Home_Starter,FT/MP_Home_Starter,FTA/MP_Home_Starter,ORB/MP_Home_Starter,DRB/MP_Home_Starter,AST/MP_Home_Starter,STL/MP_Home_Starter,BLK/MP_Home_Starter,TOV/MP_Home_Starter,PF/MP_Home_Starter,PTS/MP_Home_Starter,FG/MP_Home_Other,FGA/MP_Home_Other,3P/MP_Home_Other,3PA/MP_Home_Other,FT/MP_Home_Other,FTA/MP_Home_Other,ORB/MP_Home_Other,DRB/MP_Home_Other,AST/MP_Home_Other,STL/MP_Home_Other,BLK/MP_Home_Other,TOV/MP_Home_Other,PF/MP_Home_Other,PTS/MP_Home_Other,FG/MP_Away_Starter,FGA/MP_Away_Starter,3P/MP_Away_Starter,3PA/MP_Away_Starter,FT/MP_Away_Starter,FTA/MP_Away_Starter,ORB/MP_Away_Starter,DRB/MP_Away_Starter,AST/MP_Away_Starter,STL/MP_Away_Starter,BLK/MP_Away_Starter,TOV/MP_Away_Starter,PF/MP_Away_Starter,PTS/MP_Away_Starter,FG/MP_Away_Other,FGA/MP_Away_Other,3P/MP_Away_Other,3PA/MP_Away_Other,FT/MP_Away_Other,FTA/MP_Away_Other,ORB/MP_Away_Other,DRB/MP_Away_Other,AST/MP_Away_Other,STL/MP_Away_Other,BLK/MP_Away_Other,TOV/MP_Away_Other,PF/MP_Away_Other,PTS/MP_Away_Other,HomeWinProb,HomeWin,Round,Correct
11,0.16285081240768096,0.35315115706548494,0.032373215164943375,0.07964057114721812,0.0690546528803545,0.08764155588380107,0.047267355982274745,0.1605120630231413,0.07816346627277203,0.02991137370753324,0.03360413589364845,0.0499753815854259,0.06880846873461349,0.42712949286065977,0.1428292301680344,0.3378272762797968,0.06936303243454474,0.17702227432590856,0.04513481828839391,0.058616647127784284,0.02891754591637358,0.10199296600234467,0.11762407190308714,0.03771004298554122,0.010355607659241893,0.057835091832747175,0.07932786244626808,0.40015631105900745,0.20439770554493308,0.4327597195666029,0.03212237093690248,0.08916507329509242,0.12746972594008926,0.15436583811344806,0.046845124282982785,0.12836201402166986,0.11166347992351816,0.03078393881453155,0.017590822179732315,0.0645634161886552,0.06239643084767368,0.5683875079668579,0.1333158033131738,0.28779910596897185,0.02576912963449908,0.07467788587956876,0.05482513804890875,0.07007625558769393,0.05377333683933737,0.132132526952406,0.07638706284512227,0.032737312647909536,0.02077307388903497,0.04535892716276624,0.09558243491980016,0.34722587430975543,0.7461613,1,1.0,1
12,0.19035506094329624,0.4241653418124006,0.043985161632220465,0.12379438261791205,0.1068362480127186,0.13047164811870693,0.042183359830418654,0.12178060413354533,0.08871224165341812,0.030948595654478012,0.012612612612612612,0.06698463169051404,0.08447270800211977,0.5315315315315315,0.15261627906976746,0.3575581395348837,0.03517441860465116,0.11744186046511627,0.05,0.07645348837209302,0.040406976744186036,0.11831395348837208,0.08982558139534884,0.036337209302325583,0.02819767441860465,0.06308139534883721,0.11918604651162792,0.3904069767441861,0.16916956737941322,0.3715564395822973,0.039781203381402286,0.113078070611636,0.08682247637991049,0.11208354052710094,0.04455494778717056,0.14699154649428145,0.09776230730979613,0.032023868722028836,0.023272003978120338,0.06335156638488314,0.07687717553455993,0.4649428145201393,0.1817528735632184,0.4010416666666667,0.05495689655172414,0.1427801724137931,0.07255747126436783,0.08638649425287356,0.03538074712643678,0.11817528735632185,0.08261494252873564,0.025323275862068964,0.017420977011494254,0.05316091954022988,0.10255028735632184,0.4910201149425287,0.68320644,0,1.0,0
13,0.1627971639093563,0.3481162241067705,0.04546086472959822,0.1170582510774364,0.060058390101487565,0.07938273321284582,0.03141943556235228,0.12442652578896148,0.0834144306965105,0.03350479632976505,0.014597525371889337,0.05143889892951481,0.08077297372445433,0.4311135826497984,0.13073455316892071,0.2789710952002121,0.031821797931583136,0.08671439936356404,0.0405727923627685,0.05568814638027048,0.04799787854680456,0.14797136038186154,0.055953328029700336,0.027578891540705384,0.027048528241845664,0.0379209758684699,0.10660302307080352,0.33386369663219306,0.16463502079449305,0.3703570916391797,0.06976910942205651,0.1917395669009035,0.09185429513839094,0.11487164778431093,0.04194751183134949,0.14771260576509393,0.10755772264448588,0.03563745876953965,0.015129786318657681,0.06209665854008317,0.07278072565610211,0.4908934461494335,0.15003037052034826,0.30795707633124114,0.037052034824863335,0.0911115610447459,0.07653371127758657,0.09394614294391578,0.046568131200647914,0.12087467098602955,0.133225349260984,0.046568131200647914,0.01761490180198421,0.05183235472767767,0.09030168050212592,0.4136464871431464,0.6750959,0,1.0,0
14,0.2046390829303242,0.42710012538061976,0.037345513164965066,0.09976715027762853,0.11597707325810495,0.14042629410711088,0.0461221565466595,0.14965072541644278,0.08758731864588931,0.02892710012538062,0.021852050868708582,0.059018448862618665,0.0799749238760523,0.5626007522837184,0.12771914710316604,0.26577643764807235,0.03962954986000431,0.098427740684902,0.04286021968554814,0.058367434848158525,0.055567520999353866,0.1307344389403403,0.03316821020891665,0.033814344174025415,0.03919879388326513,0.035106612104242936,0.11759638164979537,0.33792806375188456,0.13807902915495046,0.3141926890631937,0.03729465739233388,0.1059641852893296,0.03714666272014208,0.046618321740417336,0.046470327068225535,0.1210596418528933,0.059493858221104035,0.02589906763356519,0.0264910463223324,0.04291845493562232,0.07651324552316116,0.3505993784223768,0.1487778958554729,0.2957846262840949,0.014169323414806943,0.04357066950053135,0.0563230605738576,0.08501594048884166,0.07757704569606799,0.1742826780021254,0.05207226354941552,0.025504782146652496,0.01487778958554729,0.039319872476089264,0.09847679773290824,0.3680481756996104,0.7453192,1,1.0,1
15,0.20008664885551306,0.44313668856957183,0.04946205502202325,0.13950465737598386,0.11538739259152285,0.14412592967001228,0.04722362625460322,0.16188894505018414,0.10896093580763956,0.038342118564517295,0.018557296555707998,0.0751678821575565,0.07993356921077334,0.5650227453245722,0.1096412106634596,0.25255562236921225,0.03708157947484466,0.10382842252956503,0.037682902385247546,0.05612347163760273,0.029264381639607137,0.12226899178192024,0.06574463820404891,0.028262176788935663,0.025856885147324114,0.03387452395269593,0.08238123872519543,0.29404690318701143,0.17557522123893804,0.375929203539823,0.03811209439528024,0.10513274336283186,0.07893805309734513,0.09876106194690264,0.04601769911504425,0.1271976401179941,0.06253687315634217,0.02359882005899705,0.023480825958702062,0.04648967551622419,0.07799410029498527,0.4682005899705015,0.16111424807076982,0.3284396762657632,0.015998494259363824,0.04630152456239413,0.05721814417466591,0.07660455486542443,0.07735742518351214,0.18125352907961606,0.07679277244494635,0.02992659514398645,0.03387916431394692,0.060794278185582536,0.10822510822510822,0.39544513457556935,0.7379864,1,1.0,1
16,0.17557251908396945,0.3999284351145038,0.042581106870229014,0.13060591603053434,0.07251908396946563,0.09649332061068702,0.03494751908396947,0.11533874045801527,0.07502385496183206,0.0267175572519084,0.022423664122137404,0.060472328244274814,0.0669131679389313,0.4662452290076336,0.14368058484465066,0.32869394067200897,0.031491635034443966,0.09686489526219598,0.06073386756642767,0.08027555180655138,0.042457472233937865,0.1421341206242092,0.09686489526219598,0.033319274567692965,0.013496415014761705,0.05651623787431464,0.09039786306762268,0.3795866722901729,0.16314726404700694,0.327947117150202,0.03534704370179949,0.0941975762027176,0.09906353286816012,0.13946015424164526,0.051781123760558205,0.176827029012119,0.09327947117150202,0.027084098420859345,0.01891296364304076,0.05086301872934264,0.07996694821887622,0.4607051046639736,0.17275169906748855,0.3578315157262525,0.0401454085664612,0.1204362256993836,0.09103840682788053,0.1186976450134345,0.0564248458985301,0.13655761024182078,0.06780464675201517,0.029555871661134818,0.025446499130709656,0.046625572941362416,0.08234550339813497,0.4766872135293188,0.67533433,0,1.0,0
17,0.1814133591481123,0.3929332042594385,0.05043562439496612,0.14114230396902228,0.08606001936108422,0.11790900290416265,0.05004840271055179,0.17725072604065828,0.08528557599225557,0.027105517909002903,0.021684414327202323,0.04975798644724105,0.06708615682478218,0.4993223620522749,0.13374445943341684,0.2769319714781268,0.005396030063596069,0.018307959144343803,0.06899209867026403,0.09404509539410293,0.06340335324725381,0.16091732511081133,0.06513779148198111,0.03603777221044517,0.03083445750626325,0.03777221044517248,0.09751397186355752,0.34187704760069376,0.16721204188481675,0.3787085514834206,0.03926701570680628,0.1169284467713787,0.06958987783595114,0.08900523560209424,0.03719458987783595,0.1350349040139616,0.1149650959860384,0.03261343804537522,0.01668848167539267,0.07144415357766143,0.08911431064572425,0.4432809773123909,0.13018908932840687,0.29863073244946753,0.05737883068898065,0.1517061508367746,0.04933710063029776,0.05846555096718105,0.027820039121930016,0.11432297326668114,0.07063681808302542,0.024125190176048684,0.0149967398391654,0.03825255379265377,0.07563573136274722,0.36709410997609215,0.6910807,1,1.0,1
18,0.16184640522875818,0.35294117647058826,0.03986928104575163,0.10874183006535948,0.05416666666666667,0.06887254901960785,0.026715686274509803,0.11143790849673203,0.08725490196078431,0.03243464052287582,0.009068627450980393,0.053104575163398685,0.07312091503267974,0.41772875816993466,0.21464646464646464,0.4526515151515152,0.010732323232323232,0.03977272727272727,0.05808080808080807,0.07765151515151515,0.05744949494949495,0.17992424242424246,0.08585858585858586,0.019570707070707072,0.013257575757575758,0.0422979797979798,0.1111111111111111,0.4981060606060606,0.1879537295572397,0.4072596729158357,0.04531312325488632,0.12309533306741124,0.09046669325887514,0.11264459513362585,0.03972875947347427,0.13282808137215796,0.09892301555644196,0.03095333067411249,0.02185879537295573,0.06318308735540487,0.07594734742720383,0.5116872756282409,0.11560880829015545,0.27979274611398963,0.044689119170984455,0.12597150259067358,0.04630829015544041,0.06347150259067358,0.047603626943005184,0.15252590673575128,0.06573834196891191,0.024287564766839374,0.018458549222797927,0.045660621761658034,0.12694300518134716,0.3222150259067357,0.7159655,0,1.0,0
19,0.1540566037735849,0.3285849056603773,0.03990566037735849,0.10575471698113208,0.07754716981132076,0.09745283018867924,0.0269811320754717,0.11877358490566038,0.12509433962264152,0.03528301886792453,0.01981132075471698,0.05820754716981132,0.0780188679245283,0.42556603773584906,0.14639105388004067,0.3137919349373094,0.034395120298204004,0.09522195865808199,0.05286343612334802,0.07200948830904777,0.048966452050152494,0.14486614706879025,0.06997627922738055,0.03354794984750932,0.02694002033209081,0.04727211114876313,0.09403592002710943,0.38004066418163335,0.19472171808832425,0.4007864488808228,0.03660012099213551,0.10080157289776163,0.1014065335753176,0.1353599516031458,0.05353901996370236,0.16961584996975196,0.11380822746521475,0.029264972776769514,0.017392619479733817,0.06457955232909861,0.05989110707803993,0.5274500907441017,0.12889314805941546,0.3080977479635841,0.06720172496406325,0.1776473406804025,0.04048873981792046,0.048035457594633436,0.018447532343076185,0.11272160996645905,0.059295639674173464,0.025994250119789168,0.01317680881648299,0.0409678965021562,0.07319118351701008,0.36547676090081455,0.68612456,0,1.0,0
20,0.17527043680679172,0.4121593865534712,0.06600027386005751,0.1812953580720252,0.0951663699849377,0.11639052444201012,0.03820347802273039,0.1500753115158154,0.06476790360125975,0.0362864576201561,0.02574284540599753,0.07366835547035465,0.08297959742571548,0.5117075174585787,0.1342685370741483,0.2939563337200717,0.029321801497732305,0.08807087859930388,0.060647611011496676,0.07910557958021305,0.03723235945575362,0.11855289526421264,0.11190802657947474,0.03406813627254509,0.01961818373589284,0.06265161902752872,0.0927117392680097,0.3585064866575256,0.12616822429906546,0.2962370880472209,0.02508607968519429,0.07894736842105264,0.05496802754549927,0.06898671913428431,0.06013280865715692,0.16527299557304478,0.07120019675356616,0.02766847024102312,0.019552385636989668,0.04058042302016724,0.0970241023118544,0.33239055582882443,,,,,,,,,,,,,,,0.36789733,0,0.0,1
21,0.19354542111070247,0.3947223243839647,0.042662743655755786,0.10978300845899228,0.08394630378815741,0.10619713129827142,0.04394998161088635,0.1368150055167341,0.12477013607944094,0.03677822728944465,0.016182420007355647,0.05967267377712394,0.06785582934902537,0.5136998896653181,0.1128006635333149,0.2626486038153166,0.029306054741498482,0.08542991429361349,0.06414155377384573,0.08736521979541056,0.03317666574509262,0.1056123859552115,0.13630080176942214,0.041747304395908215,0.011611833010782415,0.058612109482996964,0.09151230301354714,0.319048935581974,0.17974025974025973,0.38415584415584414,0.032813852813852816,0.0954978354978355,0.05601731601731602,0.08450216450216451,0.05471861471861472,0.1677922077922078,0.07272727272727272,0.03238095238095238,0.016796536796536796,0.050822510822510825,0.07844155844155844,0.4483116883116883,0.1407451212300414,0.3368815296668638,0.0488862605953085,0.1336487285629805,0.03705893948354031,0.050463236743544256,0.021092055982653263,0.11078257441356198,0.1172876010250345,0.027991326631184702,0.011827321111768185,0.0449438202247191,0.06662724226296078,0.3674354425389316,0.68818206,1,1.0,1
22,0.14419345208478454,0.32978405811523537,0.04497959996019504,0.1251865857299234,0.06577768932232063,0.08488406806647428,0.03343616280226888,0.12837098218728232,0.07742063886953926,0.036720071648920286,0.014528808836700168,0.05363717782863967,0.08408796895213454,0.3991441934520848,0.14809571003822738,0.3281891547501062,0.04105904006795979,0.11312473453206852,0.07164094577375052,0.09330312898201897,0.038368965029024496,0.15998867336825712,0.08410024069092452,0.030440322809004668,0.014299872575392891,0.060031148237292935,0.09032988814951154,0.4088914059181651,0.17880023296447292,0.4014754416618133,0.0415453310036886,0.12094738885653272,0.06513298388662396,0.08600271791885071,0.033197437390797904,0.13162492719860222,0.11997670355270823,0.0337798485730926,0.014754416618132402,0.057658707047175316,0.07581052222869346,0.4642787808192584,0.13047711781888996,0.2968597857838364,0.033471275559883155,0.09664070107108083,0.06329113924050632,0.08799902629016552,0.038218111002921135,0.14386562804284322,0.0680379746835443,0.022882181110029213,0.02203018500486855,0.05233690360272639,0.10406523855890944,0.3577166504381694,0.70807606,1,1.0,1
23,0.20439770554493308,0.4327597195666029,0.03212237093690248,0.08916507329509242,0.12746972594008926,0.15436583811344806,0.046845124282982785,0.12836201402166986,0.11166347992351816,0.03078393881453155,0.017590822179732315,0.0645634161886552,0.06239643084767368,0.5683875079668579,0.1333158033131738,0.28779910596897185,0.02576912963449908,0.07467788587956876,0.05482513804890875,0.07007625558769393,0.05377333683933737,0.132132526952406,0.07638706284512227,0.032737312647909536,0.02077307388903497,0.04535892716276624,0.09558243491980016,0.34722587430975543,0.13209342560553633,0.2771626297577855,0.029498269896193776,0.07897923875432526,0.07153979238754325,0.09757785467128027,0.0490484429065744,0.15666089965397925,0.1092560553633218,0.03910034602076125,0.02716262975778547,0.054671280276816614,0.08157439446366782,0.3652249134948097,0.12935689739813452,0.3011782032400589,0.045655375552282766,0.12150220913107512,0.03853706431026019,0.04933726067746686,0.02773686794305351,0.13549337260677466,0.06848306332842416,0.024545900834560628,0.011045655375552285,0.038782523318605794,0.07682866961217477,0.342906234658812,0.6897589,1,1.0,1
24,0.17602957789873674,0.3955016945671152,0.046420868850775385,0.1268357810413885,0.06993940638800451,0.08452295368183219,0.026291465543801996,0.12724658519051044,0.08452295368183219,0.030091403923179626,0.013145732771900995,0.0450857553661292,0.0665502721577488,0.4684194310362534,0.11057603259862936,0.2391183552509724,0.02518984997221708,0.08260789035006483,0.06149286904982404,0.08149657343952584,0.05704760140766809,0.1437303204297092,0.05056491942952399,0.03778477495832561,0.030375995554732364,0.035191702167067976,0.10464900907575476,0.3078347842192999,0.17772200310744593,0.3884307398111629,0.041233416995338834,0.1109119158599259,0.06226843552049719,0.08246683399067767,0.04266762280387235,0.14342058085335244,0.0830644197442333,0.031433010637026415,0.012190749372534958,0.051631409107206885,0.07804469941436598,0.4589458587307279,0.13753723932472692,0.2899702085402185,0.030536246276067526,0.08267130089374379,0.04791459781529295,0.06703078450844091,0.05163853028798411,0.15069513406156898,0.054121151936444886,0.02904667328699106,0.02432969215491559,0.038728897715988087,0.10476663356504468,0.3535253227408143,0.7010749,0,1.0,0
