player,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts
A.J. Price,568,59,174,26,88,28,35,13,48,86,20,2,32,30,172
Ronnie Price,517,49,130,13,44,20,25,18,38,67,34,3,46,72,131
Tayshaun Prince,2087,336,798,37,104,89,115,72,209,153,27,32,74,77,798
Joel Przybilla,449,22,48,0,0,11,18,29,109,6,4,16,22,66,55
Vladimir Radmanović,755,74,197,50,135,22,29,34,109,54,21,15,35,62,220
Anthony Randolph,517,94,200,0,1,64,84,42,81,19,13,35,40,56,252
Zach Randolph,735,132,285,2,8,58,88,78,147,48,21,4,40,57,324
Michael Redd,770,144,360,42,132,88,111,14,63,33,13,0,37,29,418
J.J. Redick,1765,248,584,112,268,143,157,18,132,164,27,6,68,92,751
Ryan Reid,17,4,5,0,0,0,0,1,1,0,0,0,1,1,8
Jason Richardson,1591,243,596,102,277,41,69,36,158,107,53,22,60,91,629
Quentin Richardson,866,74,197,42,121,25,30,15,108,38,28,6,29,74,215
Luke Ridnour,1750,242,550,49,152,106,119,19,122,252,56,16,96,136,639
Nate Robinson,1192,205,484,66,181,94,113,15,85,231,59,2,75,118,570
Rajon Rondo,1957,256,572,10,42,108,181,62,195,620,95,3,193,99,630
Derrick Rose,1375,302,695,54,173,194,239,26,105,307,35,28,119,52,852
Ricky Rubio,1404,139,389,32,94,126,157,21,150,336,91,8,131,97,436
Brandon Rush,1717,235,469,99,219,65,82,33,218,88,35,58,68,64,634
Walker Russell,357,33,95,4,13,14,22,7,19,58,18,1,33,29,84
John Salmons,1250,141,345,33,112,29,45,20,114,93,37,7,45,77,344
Samardo Samuels,825,105,231,0,0,82,117,63,117,20,20,20,56,113,292
Larry Sanders,643,84,184,0,2,18,38,62,98,33,32,76,43,133,186
Brian Scalabrine,122,14,30,1,7,3,6,8,13,15,5,6,9,9,32
Luis Scola,2067,436,888,0,3,153,198,122,306,140,35,24,153,214,1025
Thabo Sefolosha,914,67,155,31,71,38,43,21,107,47,37,17,40,78,203
Josh Selby,237,25,72,2,15,11,14,2,13,30,7,0,29,17,63
Kevin Séraphin,1176,203,382,0,1,47,70,103,177,33,19,76,66,133,453
Ramon Sessions,1707,242,565,43,97,194,248,33,181,354,44,3,141,100,721
Iman Shumpert,1705,214,534,48,157,87,109,42,144,164,101,8,111,173,563
Xavier Silas,39,4,15,1,6,2,3,2,2,3,0,0,3,5,11
Bobby Simmons,418,28,90,20,60,4,7,17,38,11,15,3,10,41,80
Chris Singleton,1431,116,312,44,127,30,44,43,190,49,70,30,38,176,306
James Singleton,262,41,75,2,9,14,15,25,56,15,9,8,10,27,98
Brian Skinner,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Donald Sloan,669,79,198,2,25,23,30,18,49,105,13,3,49,37,183
Craig Smith,464,59,117,0,1,38,53,33,77,19,16,5,24,55,156
Greg Smith,69,7,11,0,0,0,0,5,15,1,2,5,1,17,14
Ish Smith,234,31,81,3,9,7,10,7,28,41,15,2,13,15,72
J.R. Smith,967,165,405,67,193,39,55,29,107,84,54,6,46,87,436
Jason Smith,947,181,348,1,9,33,47,72,124,34,21,41,40,102,396
Jerry Smith,46,3,14,1,6,0,0,2,5,4,5,0,0,5,7
Josh Smith,2329,504,1101,28,109,203,322,136,496,257,93,115,164,172,1239
Nolan Smith,541,67,180,13,45,20,28,17,39,62,18,3,42,55,167
Marreese Speights,1345,221,488,0,3,84,109,133,241,48,21,29,74,147,526
Tiago Splitter,1121,212,343,0,0,125,181,93,213,65,21,47,87,134,549
Jerry Stackhouse,273,37,100,13,38,21,23,6,17,14,10,3,13,12,108
Lance Stephenson,442,47,125,4,30,8,17,12,41,46,21,5,36,30,106
DeShawn Stevenson,960,49,172,41,145,9,16,7,94,41,19,4,19,59,148
Greg Stiemsma,766,66,121,0,0,29,41,48,129,28,37,85,33,144,161
Julyan Stone,179,13,31,2,11,8,11,5,20,37,8,6,11,18,36
Amar'e Stoudemire,1543,316,654,5,21,186,243,106,261,52,38,45,112,138,823
Rodney Stuckey,1644,256,597,33,104,267,320,38,104,210,44,10,106,124,812
DaJuan Summers,209,28,65,5,16,7,9,8,15,10,7,0,8,31,68
Jeff Teague,2183,320,672,51,149,140,185,21,138,321,106,37,134,145,831
Sebastian Telfair,895,141,342,33,105,53,67,20,71,138,41,12,68,120,368
Jason Terry,2000,357,830,138,365,98,111,16,133,226,73,11,127,69,950
Hasheem Thabeet,139,11,21,0,0,13,20,16,26,0,1,10,8,20,35
Isaiah Thomas,1656,256,571,83,219,154,185,48,120,266,53,8,105,121,749
Kurt Thomas,803,73,157,0,0,14,20,39,149,46,24,31,31,123,160
Lance Thomas,630,57,126,0,1,52,62,49,77,12,10,7,24,78,166
Malcolm Thomas,15,0,3,0,0,1,2,1,2,1,1,1,0,0,1
Tyrus Thomas,1013,120,327,1,3,63,83,49,151,35,36,60,53,144,304
Trey Thompkins,119,24,61,4,13,5,7,4,20,3,3,3,6,10,57
Jason Thompson,1657,237,443,0,2,109,181,166,277,79,43,44,68,149,583
Klay Thompson,1608,318,718,111,268,79,91,24,137,133,49,20,103,155,826
Mychel Thompson,95,7,24,4,11,0,0,0,5,7,2,1,5,8,18
Tristan Thompson,1424,194,442,0,2,106,192,187,202,27,27,62,81,134,494
Marcus Thornton,1780,352,803,107,310,141,163,84,104,98,71,12,84,111,952
Jamaal Tinsley,507,57,141,10,37,13,17,6,39,123,17,8,52,47,137
Anthony Tolliver,882,71,182,25,101,41,55,50,103,22,18,19,35,86,208
Ronny Turiaf,279,19,33,0,1,13,22,20,50,10,14,17,14,39,51
Hedo Türkoğlu,1653,209,504,91,258,67,95,24,175,233,45,17,142,139,576
Evan Turner,1713,263,590,11,49,73,108,27,349,180,40,20,105,117,610
Jeremy Tyler,568,88,209,0,1,29,52,54,86,16,16,20,36,84,205
Edwin Ubiles,52,5,18,1,5,3,3,2,8,1,1,1,1,1,14
Ekpe Udoh,1290,127,295,0,2,86,114,100,154,57,40,102,53,174,340
Beno Udrih,1080,146,332,17,59,39,55,26,76,227,37,1,77,69,348
Ben Uzoh,370,35,99,0,1,11,19,19,48,61,17,3,19,31,81
Anderson Varejão,785,114,222,0,4,43,64,109,178,43,35,17,45,62,271
Greivis Vásquez,1706,225,523,43,135,96,117,23,150,359,60,8,148,126,589
Jan Veselý,1078,117,218,0,1,33,62,101,148,47,39,32,60,156,267
Charlie Villanueva,180,35,91,15,45,6,7,9,39,6,7,5,7,25,91
Nikola Vučević,812,131,291,3,8,18,34,88,158,31,20,34,33,111,283
Dwyane Wade,1625,416,837,15,56,235,297,73,164,225,82,63,129,110,1082
Von Wafer,469,71,157,14,39,38,54,6,39,29,10,3,35,26,194
Henry Walker,620,68,171,36,113,17,20,9,71,37,19,7,35,84,189
Kemba Walker,1792,281,767,69,226,168,213,30,204,289,60,20,119,79,799
John Wall,2386,378,894,3,42,317,402,48,252,530,95,57,255,137,1076
Ben Wallace,980,34,86,1,4,16,47,81,188,43,47,51,34,60,85
Gerald Wallace,2076,287,632,46,150,180,225,87,299,164,85,36,111,145,800
Luke Walton,364,24,65,7,20,0,0,13,36,35,5,1,27,41,55
Hakim Warrick,503,74,180,1,10,76,99,31,61,30,8,3,36,35,225
Darryl Watkins,98,7,14,0,0,9,18,8,19,3,5,4,8,14,23
C.J. Watson,1159,161,437,68,173,84,104,21,84,200,45,8,97,103,474
Earl Watson,1033,54,160,10,52,31,46,30,91,217,54,22,85,105,149
Martell Webster,1140,115,272,37,109,57,72,42,126,40,31,17,46,86,324
David West,1925,349,716,2,9,142,176,118,315,140,52,46,93,160,842
Delonte West,1060,166,360,27,76,62,70,13,88,139,58,11,76,67,421
Russell Westbrook,2331,578,1266,62,196,340,413,96,205,362,112,21,239,147,1558
D.J. White,1098,174,353,1,1,43,61,50,159,47,17,23,43,94,392
Hassan Whiteside,109,12,27,0,0,5,12,16,23,0,3,15,5,12,29
Chris Wilcox,481,64,107,0,0,24,39,38,84,12,11,9,30,64,152
Damien Wilkins,922,76,193,7,23,34,54,22,78,44,29,13,30,85,193
Deron Williams,1999,391,961,115,342,257,305,23,160,481,67,20,219,121,1154
Derrick Williams,1418,205,498,37,138,136,195,77,234,38,30,31,77,95,583
Elliot Williams,149,37,74,8,27,6,18,7,12,6,6,3,5,18,88
Jordan Williams,635,77,152,0,0,43,66,66,90,11,21,15,23,61,197
Lou Williams,1682,318,782,83,229,237,292,30,125,221,53,18,71,90,956
Marvin Williams,1500,203,470,58,149,115,146,76,218,71,47,18,39,84,579
Mo Williams,1472,260,611,93,239,72,80,23,76,160,51,7,86,103,685
Reggie Williams,747,106,255,33,107,29,40,27,66,60,20,3,33,34,274
Sean Williams,107,14,22,0,0,12,13,13,12,5,4,8,10,18,40
Shawne Williams,514,42,147,21,87,8,11,20,48,16,10,11,13,44,113
Shelden Williams,1276,96,201,0,0,76,104,141,209,35,47,39,66,149,268
Terrence Williams,550,85,198,16,46,27,46,13,89,65,20,7,43,35,213
Metta World Peace,1720,183,465,56,189,71,115,71,147,140,69,27,69,137,493
Brandan Wright,791,144,233,0,1,52,82,62,112,13,22,63,21,61,340
Chris Wright,186,23,45,0,0,24,31,19,26,4,7,13,8,22,70
Dorell Wright,1650,222,526,105,292,80,98,60,218,94,58,26,51,97,629
Nick Young,1729,316,784,103,282,144,169,31,102,56,44,17,83,141,879
Sam Young,375,45,127,5,17,19,26,20,42,15,17,6,16,23,114
Thaddeus Young,1755,348,687,1,4,111,144,137,188,74,64,41,55,127,808
