player,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts
John Salmons,2959,516,1093,126,302,288,347,59,274,249,83,24,165,182,1446
Cheikh Samb,83,6,32,0,3,3,7,10,14,1,3,10,3,7,15
Brian Scalabrine,504,48,114,24,61,16,18,7,43,18,7,10,12,73,136
Luis Scola,2488,424,799,0,3,196,258,200,520,123,68,11,123,261,1044
Thabo Sefolosha,1453,152,357,24,87,61,73,54,188,111,75,45,64,104,389
Mouhamed Sene,29,6,9,0,0,8,10,5,9,0,1,3,4,2,20
Ramon Sessions,2173,345,775,6,34,281,354,64,205,452,83,7,152,158,977
Walter Sharpe,20,4,11,0,2,0,2,0,3,0,0,2,0,3,8
Bobby Simmons,1729,198,441,117,262,43,58,72,205,92,50,10,62,186,556
Cedric Simmons,84,11,25,0,0,7,16,5,11,2,1,4,2,8,29
Courtney Sims,13,3,6,0,0,0,0,2,2,0,0,0,1,1,6
Sean Singletary,303,31,85,10,25,18,21,10,25,29,11,0,23,45,90
James Singleton,884,117,221,13,40,67,78,89,161,17,26,28,36,110,314
Brian Skinner,843,92,205,0,2,30,47,72,131,27,17,52,43,94,214
Craig Smith,1460,289,514,0,1,168,248,98,186,79,31,19,105,184,746
J.R. Smith,2245,424,950,180,453,205,272,43,254,227,78,14,150,190,1233
Joe Smith,1102,156,333,3,7,59,82,89,174,41,17,40,25,122,374
Josh Smith,2421,418,849,26,87,211,359,134,364,169,94,111,161,184,1073
Will Solomon,712,105,245,28,86,25,34,12,52,133,27,4,54,71,263
Darius Songaila,1521,243,457,0,1,80,90,75,152,94,64,20,74,200,566
Marreese Speights,1263,252,502,2,8,102,132,123,170,30,27,56,46,181,608
Jerry Stackhouse,162,16,60,3,19,7,7,5,12,12,4,1,9,6,42
DeShawn Stevenson,886,72,231,35,129,32,60,11,65,98,21,2,32,43,211
Peja Stojaković,2089,287,719,145,384,93,104,44,220,75,52,3,51,101,812
Amar'e Stoudemire,1948,404,749,3,7,323,387,116,314,104,49,57,150,163,1134
Rodney Stuckey,2517,401,913,23,78,233,290,69,206,387,78,11,173,217,1058
Robert Swift,343,37,71,0,0,12,16,21,68,9,5,17,8,50,86
Stromile Swift,185,24,56,1,1,13,26,16,30,3,4,8,16,40,62
Wally Szczerbiak,1527,179,398,69,168,90,106,43,189,82,28,10,55,130,517
Mike Taylor,771,110,267,13,40,56,81,22,65,106,36,0,73,84,289
Sebastian Telfair,2095,267,697,73,211,131,160,32,95,343,73,12,146,184,738
Jason Terry,2491,541,1168,167,456,198,225,39,138,251,97,20,119,141,1447
Etan Thomas,306,32,66,0,0,16,23,25,41,6,3,18,18,35,80
Kenny Thomas,62,3,8,0,0,0,0,4,11,1,6,1,1,9,6
Kurt Thomas,1404,153,304,0,2,37,45,134,271,66,34,58,42,170,343
Tim Thomas,1247,189,438,78,189,89,121,42,159,68,31,11,70,144,545
Tyrus Thomas,2175,308,683,3,9,238,304,148,360,77,91,151,129,220,857
Jason Thompson,2303,356,717,0,8,198,286,234,372,93,46,59,146,314,910
Al Thornton,2654,469,1051,20,79,236,313,122,246,103,59,62,130,227,1194
Anthony Tolliver,208,19,65,9,41,5,10,12,29,17,5,1,7,16,52
Alando Tucker,282,52,121,8,23,26,33,19,12,12,5,1,14,14,138
Ronny Turiaf,1696,186,366,0,3,98,124,88,272,166,34,168,70,243,470
Hedo Türkoğlu,2815,423,1025,134,376,314,389,45,365,375,64,19,204,218,1294
Ime Udoka,1035,110,287,41,125,28,46,28,159,54,36,12,38,86,289
Beno Udrih,2270,321,696,35,113,123,150,46,174,342,81,12,158,192,800
Roko Ukić,890,123,324,11,62,44,60,27,48,153,30,2,60,77,301
Anderson Varejão,2306,270,504,0,2,154,250,166,415,81,75,66,80,239,694
Jacque Vaughn,292,24,75,1,1,16,18,4,18,55,6,0,15,26,65
Charlie Villanueva,2095,487,1089,89,258,201,240,154,366,137,50,56,138,254,1264
Jake Voskuhl,240,12,45,0,0,11,14,21,38,8,3,4,17,60,35
Sasha Vujačić,1293,155,401,81,223,70,76,19,116,113,77,7,35,154,461
Dwyane Wade,3048,854,1739,88,278,590,771,89,309,589,173,106,272,178,2386
Von Wafer,1225,229,512,64,164,88,117,19,94,71,40,8,59,71,610
Henry Walker,216,36,58,0,1,16,23,8,21,13,6,2,18,51,88
Ben Wallace,1314,69,155,0,0,27,64,136,226,44,48,75,34,82,165
Gerald Wallace,2669,389,811,39,131,365,454,112,441,189,121,67,148,210,1182
Rasheed Wallace,2123,302,720,113,319,78,101,56,434,91,62,86,59,197,795
Luke Walton,1166,134,307,17,57,41,57,55,125,177,32,10,69,105,326
Hakim Warrick,2029,340,693,5,23,266,374,129,277,66,48,39,98,170,951
C.J. Watson,1883,257,562,48,120,168,193,39,153,206,96,4,92,137,730
Earl Watson,1776,174,453,20,85,80,106,36,147,391,50,11,156,137,448
Kyle Weaver,1166,113,246,32,93,41,58,31,99,101,47,25,69,81,299
Martell Webster,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Sonny Weems,55,8,25,0,3,3,8,0,4,3,1,0,6,8,19
David West,2982,610,1292,6,25,367,415,160,486,173,49,68,163,207,1593
Delonte West,2152,285,624,91,228,90,108,31,172,226,94,13,92,125,751
Mario West,269,14,34,1,1,14,30,24,32,19,18,4,13,35,43
Russell Westbrook,2668,436,1095,35,129,349,428,178,221,435,110,16,274,191,1256
D.J. White,130,26,50,0,0,10,13,10,22,6,3,5,3,10,62
James White,11,3,5,1,2,0,0,0,0,1,1,1,3,2,7
Chris Wilcox,1049,184,370,0,4,79,140,96,181,47,26,16,75,137,447
Damien Wilkins,636,77,213,27,72,37,46,20,50,37,22,7,37,55,218
Deron Williams,2505,463,984,70,226,326,384,24,171,725,73,20,228,134,1322
Jawad Williams,20,5,12,2,6,0,0,1,1,0,1,0,1,2,12
Lou Williams,1919,336,844,63,220,304,385,36,129,242,85,14,151,128,1039
Marcus Williams,54,4,17,2,6,2,6,0,4,13,1,1,4,6,12
Marvin Williams,2093,285,622,55,155,220,273,110,272,81,57,39,70,127,845
Mo Williams,2834,526,1126,183,420,208,228,47,232,329,69,9,179,215,1443
Sean Williams,366,30,72,0,0,20,32,34,45,13,7,29,20,72,80
Shawne Williams,170,16,56,1,17,9,11,19,27,2,2,9,5,19,42
Shelden Williams,512,70,157,0,2,46,63,49,104,12,22,18,34,64,186
Metta World Peace,2452,416,1037,153,383,196,262,65,294,229,105,24,140,155,1181
Antoine Wright,1552,179,431,45,149,71,95,31,105,77,46,27,54,172,474
Brandan Wright,688,130,246,0,4,63,85,62,95,21,22,37,23,74,323
Dorell Wright,73,8,20,0,0,2,6,2,18,2,2,0,6,8,18
Julian Wright,772,109,234,2,21,17,30,46,106,43,35,19,43,49,237
Lorenzen Wright,125,10,27,0,0,3,8,7,18,3,4,5,9,17,23
Nick Young,1837,336,756,56,164,164,193,31,119,95,39,20,92,140,892
Thaddeus Young,2580,475,960,56,164,139,189,139,238,86,100,23,118,165,1145
Sun Yue,28,3,11,0,6,0,0,0,0,2,1,1,3,10,6
