player,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts
Kelan Martin,450,70,171,22,75,9,13,17,38,21,13,9,14,36,171
Kenyon Martin Jr.,1656,279,523,60,168,78,123,80,217,101,34,40,60,113,696
Garrison Mathews,1712,184,461,139,386,143,180,32,158,64,57,24,41,168,650
Dakota Mathias,16,2,6,2,6,0,0,0,2,1,1,0,0,1,6
Wesley Matthews,1002,87,220,53,157,22,28,30,62,36,23,8,18,87,249
Tyrese Maxey,2650,483,995,132,309,213,246,26,214,321,55,32,88,156,1311
Skylar Mays,220,32,64,8,25,8,9,5,20,17,7,0,10,9,80
Miles McBride,372,32,108,17,68,8,12,4,38,41,14,1,5,45,89
Mac McClung,25,3,6,1,3,1,1,0,3,1,1,1,3,5,8
CJ McCollum,2145,536,1164,182,469,116,170,53,216,315,70,22,127,121,1370
T.J. McConnell,652,100,208,10,33,19,23,20,70,131,29,10,29,53,229
Jaden McDaniels,1803,255,554,80,252,57,71,76,217,79,52,54,75,224,647
Jalen McDaniels,895,123,254,41,108,53,72,37,133,58,26,22,36,93,340
Doug McDermott,1223,215,465,108,256,40,51,18,97,64,13,6,43,79,578
JaVale McGee,1172,288,458,2,9,102,146,163,333,42,22,81,98,181,680
Cameron McGriff,46,5,14,2,6,2,2,6,9,3,0,1,0,7,14
Rodney McGruder,754,98,225,58,146,19,26,31,80,48,21,7,24,58,273
Alfonzo McKinnie,206,24,61,9,27,2,8,13,20,5,2,3,7,26,59
JaQuori McLaughlin,11,0,2,0,1,0,0,0,0,2,0,0,0,1,0
Jordan McLaughlin,902,88,200,27,85,30,40,22,72,180,57,10,38,54,233
Ben McLemore,1285,216,539,151,417,72,88,12,91,59,38,10,55,103,655
De'Anthony Melton,1657,281,695,139,372,90,120,64,264,194,104,39,112,128,791
Sam Merrill,58,8,24,7,23,2,4,1,6,4,0,0,2,3,25
Chimezie Metu,1279,203,449,57,186,71,91,34,301,60,51,32,61,93,534
Khris Middleton,2141,452,1021,162,434,259,291,41,315,358,76,18,190,160,1325
C.J. Miles,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Patty Mills,2346,324,794,227,568,48,59,18,138,183,51,17,73,112,923
Paul Millsap,376,45,115,8,35,17,24,41,73,29,10,13,19,67,115
Shake Milton,1179,173,403,43,133,61,73,30,112,139,28,17,44,99,450
Davion Mitchell,2076,352,843,101,320,56,85,33,133,313,55,24,114,141,861
Donovan Mitchell,2266,617,1376,232,654,267,313,55,227,358,99,12,200,164,1733
Evan Mobley,2331,422,830,23,92,167,252,143,427,174,56,115,133,147,1034
Malik Monk,2139,391,826,173,442,93,117,37,219,218,61,29,122,138,1048
Greg Monroe,195,32,57,0,0,12,23,30,34,22,8,10,12,24,76
Moses Moody,607,80,183,40,110,28,36,17,63,23,7,10,13,43,228
Xavier Moon,137,25,51,5,14,3,5,2,12,24,7,3,6,9,58
Matt Mooney,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0
Ja Morant,1889,580,1177,88,256,316,415,77,248,384,66,22,196,86,1564
Juwan Morgan,31,2,3,1,2,0,0,2,2,1,0,0,0,3,5
Jaylen Morris,16,0,6,0,2,2,4,0,2,2,0,0,1,2,2
Marcus Morris,1564,300,691,101,275,129,148,26,213,113,28,18,69,115,830
Markieff Morris,298,54,114,13,39,8,9,17,28,23,6,1,20,33,129
Monte Morris,2239,374,773,124,314,73,84,27,199,333,56,14,78,92,945
Emmanuel Mudiay,11,0,2,0,0,3,4,0,0,4,1,0,1,1,3
Mychal Mulder,239,24,77,17,54,4,4,2,22,5,4,2,8,13,69
Ade Murkey,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trey Murphy III,864,109,277,71,186,45,51,47,100,38,23,7,16,60,334
Dejounte Murray,2366,573,1241,96,294,196,247,80,483,627,138,23,180,138,1438
Mike Muscala,592,113,248,70,163,48,57,21,108,22,18,26,14,58,344
Svi Mykhailiuk,716,91,234,41,134,32,37,20,72,45,26,4,32,54,255
Abdel Nader,145,12,35,4,14,6,10,4,23,7,8,4,11,20,34
Larry Nance Jr.,1040,129,247,23,70,40,57,72,176,81,43,20,37,84,321
RJ Nembhard Jr.,63,6,18,0,2,3,4,3,4,12,1,0,3,2,15
Aaron Nesmith,574,72,182,31,115,21,26,15,74,22,20,5,31,70,196
Raul Neto,1372,204,441,35,120,83,108,13,121,217,55,3,79,104,526
Malik Newman,8,3,5,0,1,2,2,0,1,1,0,0,1,0,8
Georges Niang,1736,246,563,156,387,52,59,25,178,102,30,13,59,190,700
Daishen Nix,261,27,67,7,26,16,30,7,26,40,15,0,26,21,77
Zeke Nnaji,698,96,186,37,80,41,65,56,91,17,16,13,23,79,270
Nerlens Noel,562,32,60,0,3,21,30,48,93,23,30,31,20,67,85
Jaylen Nowell,975,196,413,63,160,72,92,22,101,130,27,10,36,73,527
Frank Ntilikina,685,89,223,38,111,24,25,12,67,69,27,7,31,61,240
Jusuf Nurkić,1579,321,600,15,56,185,268,167,452,157,62,34,143,189,842
David Nwaba,609,85,176,15,49,48,67,41,110,35,28,20,21,55,233
Jordan Nwora,1185,186,462,79,227,36,43,37,184,59,25,17,57,78,487
Royce O'Neale,2406,203,444,119,306,45,56,64,304,191,86,32,79,183,570
Semi Ojeleye,406,30,99,15,50,23,29,27,47,9,7,6,9,30,98
Chuma Okeke,1749,216,575,118,371,55,65,47,300,118,97,42,57,95,605
Josh Okogie,516,42,104,14,47,35,51,29,41,25,26,12,23,53,133
Onyeka Okongwu,992,156,226,0,0,80,110,115,168,53,31,60,44,149,392
Isaac Okoro,1981,207,431,55,157,119,155,72,129,121,56,22,58,164,588
KZ Okpala,244,30,69,9,26,8,11,11,30,14,4,7,5,25,77
Victor Oladipo,173,35,73,15,36,14,19,3,20,28,5,1,16,13,99
Cameron Oliver,43,10,15,1,3,2,3,2,4,3,1,1,0,5,23
Kelly Olynyk,764,128,286,40,119,69,89,54,123,111,31,19,58,100,365
Eugene Omoruyi,18,2,5,1,2,2,4,2,5,2,0,0,0,2,7
Miye Oni,44,2,9,1,8,0,1,1,6,5,0,0,1,7,5
Cedi Osman,1462,247,572,128,359,87,131,25,121,135,52,10,67,127,709
Daniel Oturu,27,3,6,0,1,3,5,1,4,0,0,2,0,1,9
Kelly Oubre Jr.,1999,410,932,191,553,126,189,79,223,84,77,31,67,189,1137
Jaysean Paige,7,0,3,0,2,0,0,0,1,1,0,0,1,2,0
Trayvon Palmer,17,0,1,0,0,0,0,0,2,0,0,0,1,2,0
Kevin Pangos,166,15,46,6,26,3,4,2,9,30,3,0,7,11,39
Jabari Parker,112,18,38,8,16,9,9,5,23,6,4,1,8,13,53
Eric Paschall,736,114,235,40,108,66,86,30,76,36,9,5,27,51,334
Chris Paul,2139,363,736,63,199,169,202,22,261,702,121,20,153,134,958
Cameron Payne,1278,240,587,71,211,75,89,24,151,282,40,17,103,119,626
Elfrid Payton,549,67,175,4,18,12,32,21,67,99,25,6,47,38,150
Gary Payton II,1247,212,344,43,120,35,58,72,175,64,96,22,40,131,502
Norvel Pelle,19,3,5,0,0,0,0,3,3,0,0,1,2,1,6
Reggie Perry,187,40,79,3,16,9,15,15,32,12,9,6,11,33,92
Jamorko Pickett,176,18,50,13,39,1,2,6,26,7,0,7,5,12,50
Theo Pinson,148,14,39,10,30,10,10,2,19,17,5,2,5,12,48
Mason Plumlee,1793,205,320,0,2,67,171,176,389,226,61,52,100,224,477
Jakob Poeltl,1970,410,663,1,1,94,190,262,372,189,45,118,109,212,915
Aleksej Pokusevski,1233,186,456,57,197,35,50,73,245,131,39,38,94,88,464
Yves Pons,71,5,16,3,9,0,2,5,7,1,1,4,1,6,13
Jordan Poole,2283,474,1058,211,580,246,266,34,226,304,60,23,187,206,1405
Kevin Porter Jr.,1907,335,808,155,413,124,193,43,224,376,69,22,192,156,949
Michael Porter Jr.,265,37,103,10,48,5,9,9,50,17,10,2,12,16,89
Otto Porter Jr.,1396,193,416,80,216,49,61,86,276,94,68,29,37,83,515
Bobby Portis,2028,417,871,133,338,85,113,180,477,86,53,51,90,174,1052
Kristaps Porziņģis,1481,352,767,78,252,248,286,102,309,119,37,84,81,137,1030
Micah Potter,31,5,11,0,2,2,2,4,5,0,1,1,1,4,12
Dwight Powell,1798,269,401,13,37,166,212,173,231,97,37,39,64,220,717
Myles Powell,52,5,17,1,6,2,2,1,5,3,1,0,3,8,13
Norman Powell,1458,279,605,106,253,189,233,20,125,96,42,21,69,106,853
Joshua Primo,965,101,270,42,137,44,59,32,81,81,20,23,57,79,288
Taurean Prince,1177,177,390,86,229,62,82,26,148,68,47,23,53,116,502
Payton Pritchard,1001,160,373,101,245,21,21,32,102,139,25,6,41,61,442
Trevelin Queen,74,15,33,9,24,4,4,7,9,4,5,1,7,6,43
Neemias Queta,120,17,38,0,0,11,17,14,17,6,1,8,6,18,45
Immanuel Quickley,1802,284,724,137,396,177,201,31,216,275,54,3,99,167,882
Jahmi'us Ramsey,134,24,58,5,18,7,14,4,9,7,1,1,5,10,60
Julius Randle,2544,512,1246,120,390,303,401,125,591,370,53,39,245,205,1447
Austin Reaves,1418,146,318,53,167,99,118,45,148,110,29,20,40,87,444
Cam Reddish,1012,165,408,66,184,101,112,25,80,48,47,15,57,60,497
Davon Reed,668,81,161,37,86,10,15,14,94,53,24,9,16,63,209
Paul Reed,302,54,96,2,8,6,14,44,48,16,33,14,10,57,116
Naz Reid,1215,233,476,57,166,114,149,102,199,71,40,71,82,172,637
Nick Richards,367,60,90,0,0,30,43,34,52,13,9,21,24,51,150
Josh Richardson,1600,234,534,102,246,96,108,42,143,115,56,29,66,116,666
Austin Rivers,1480,146,350,79,231,32,44,19,95,90,51,6,54,121,403
Duncan Robinson,2043,290,726,232,624,51,61,24,179,129,42,14,60,201,863
Justin Robinson,304,28,93,18,61,4,8,4,17,32,9,1,17,27,78
Mitchell Robinson,1848,261,343,0,0,88,181,295,322,38,58,133,60,195,610
Jeremiah Robinson-Earl,1087,134,324,58,165,40,54,75,199,49,29,15,39,75,366
Isaiah Roby,948,166,323,44,99,78,116,75,142,71,36,34,43,109,454
Rajon Rondo,697,68,176,31,88,19,26,15,93,170,30,6,68,56,186
Derrick Rose,636,122,274,37,92,30,31,21,57,103,22,12,39,15,311
Terrence Ross,1448,220,554,77,264,112,130,20,141,116,28,12,75,68,629
Terry Rozier,2458,518,1167,222,593,150,176,56,259,326,93,25,96,119,1408
Ricky Rubio,970,149,411,59,174,88,103,15,126,225,49,7,90,75,445
D'Angelo Russell,2077,401,975,176,518,198,240,25,191,460,62,22,165,130,1176
Matt Ryan,5,1,5,1,5,0,0,0,0,0,1,0,0,0,3
Domantas Sabonis,2136,443,773,39,125,246,332,201,551,323,59,27,195,203,1171
Olivier Sarr,421,58,101,13,29,24,29,34,59,19,6,15,22,52,153
Tomáš Satoranský,906,72,191,11,53,43,54,27,99,184,29,5,46,71,198
Jordan Schakel,30,1,11,1,6,2,2,2,6,0,1,0,1,0,5
Admiral Schofield,469,54,129,26,79,12,15,17,72,25,4,5,21,58,146
Dennis Schröder,1837,312,724,86,250,157,184,34,180,296,53,8,143,154,867
Tre Scott,11,3,6,0,1,0,0,1,1,0,1,1,0,2,6
Jay Scrubb,121,18,46,6,21,7,10,2,14,8,4,3,7,9,49
Wayne Selden,19,1,4,1,2,2,4,0,1,1,0,0,0,1,5
Alperen Şengün,1489,249,525,29,117,165,232,138,255,185,59,68,145,214,692
Collin Sexton,316,68,151,11,45,29,39,13,23,23,10,0,31,25,176
Landry Shamet,1437,191,485,123,334,68,81,16,110,108,28,9,41,92,573
Day'Ron Sharpe,391,86,149,2,7,24,41,81,79,17,10,15,30,60,198
Pascal Siakam,2578,596,1207,75,218,284,379,128,452,360,85,42,181,225,1551
Chris Silva,91,8,15,0,0,10,12,13,23,7,0,1,8,20,26
Marko Simonovic,35,4,15,1,5,8,11,5,5,0,1,1,2,6,17
Anfernee Simons,1681,353,797,179,442,103,116,26,125,221,30,6,115,110,988
Zavier Simpson,174,19,52,1,8,5,5,2,19,30,5,4,10,15,44
Jericho Sims,555,39,54,0,0,12,29,61,108,21,11,22,20,66,90
Deividas Sirvydis,27,1,10,1,7,0,0,0,6,1,3,1,0,4,3
Javonte Smart,200,19,60,8,27,5,6,5,19,16,6,3,11,12,51
Marcus Smart,2296,300,718,119,360,142,179,42,228,417,119,18,159,160,861
Dennis Smith Jr.,638,79,189,6,27,42,64,20,68,132,45,12,51,52,206
Ish Smith,1126,185,430,25,67,15,24,25,115,244,47,23,78,78,410
Jalen Smith,925,176,350,40,122,78,102,101,206,24,15,41,42,96,470
Xavier Sneed,39,2,10,1,8,0,0,2,4,1,0,0,0,2,5
Tony Snell,823,69,171,45,128,4,4,16,87,28,16,9,19,70,187
Jaden Springer,6,1,1,0,0,0,0,1,1,0,0,2,1,0,2
Cassius Stanley,155,19,46,4,17,10,10,5,14,4,5,2,6,17,52
Nik Stauskas,39,5,14,4,10,4,6,1,2,2,0,0,1,1,18
Lance Stephenson,814,147,323,27,90,63,80,12,115,165,24,4,72,96,384
Lamar Stevens,1015,156,319,18,65,53,75,47,117,44,31,18,41,106,383
Isaiah Stewart,1816,250,490,15,46,74,103,226,391,82,22,78,85,211,589
Max Strus,1587,249,564,181,442,42,53,24,178,92,28,16,57,116,721
Jalen Suggs,1307,198,548,42,196,126,163,26,145,209,59,19,143,142,564
Craig Sword,19,3,4,0,1,0,0,0,0,1,4,0,1,7,6
Keifer Sykes,566,69,190,27,90,15,17,8,37,62,12,4,33,51,180
Jae'Sean Tate,2056,363,729,63,202,130,184,135,285,222,72,41,139,286,919
Jayson Tatum,2731,708,1564,230,651,400,469,85,524,334,75,49,217,174,2046
Terry Taylor,714,135,220,12,38,36,51,95,77,41,14,8,23,61,318
Garrett Temple,1098,111,295,59,185,28,41,29,114,74,43,23,42,81,309
Emanuel Terry,18,0,5,0,0,0,0,8,7,2,1,0,5,4,0
Tyrell Terry,3,1,1,0,0,0,0,0,0,0,0,0,0,1,2
Jon Teske,8,0,1,0,0,0,2,0,2,1,1,0,0,1,0
Daniel Theis,977,151,291,33,107,49,72,59,169,41,20,31,46,111,384
Brodric Thomas,60,8,18,2,9,3,5,2,8,11,1,1,6,7,21
Cam Thomas,1176,218,503,47,174,87,105,16,145,78,33,8,55,66,570
Isaiah Thomas,333,67,167,28,83,22,26,4,25,34,7,5,15,34,184
Matt Thomas,459,55,134,35,91,16,20,3,47,20,8,3,8,18,161
Klay Thompson,941,246,573,114,296,46,51,15,110,88,16,17,43,54,652
Tristan Thompson,897,141,267,1,3,61,116,120,168,34,23,21,45,98,344
JT Thor,262,24,55,7,27,12,20,11,32,19,8,11,10,26,67
Matisse Thybulle,1685,150,300,45,144,34,43,42,109,75,115,71,39,158,379
Killian Tillie,461,43,127,27,86,5,8,21,39,22,23,15,13,58,118
Xavier Tillman Sr.,701,98,216,10,49,46,71,66,95,62,49,15,34,63,252
Isaiah Todd,74,7,26,4,16,2,6,3,9,4,4,2,4,4,20
Obi Toppin,1230,251,473,52,169,94,124,69,199,77,25,33,56,102,648
Juan Toscano-Anderson,994,115,235,28,87,40,70,28,148,127,48,17,68,115,298
Karl-Anthony Towns,2476,642,1214,150,366,384,467,194,533,269,72,83,226,267,1818
Gary Trent Jr.,2448,450,1086,209,545,174,204,26,165,141,122,19,73,144,1283
P.J. Tucker,1981,207,428,80,193,45,61,100,287,149,58,15,66,161,539
Rayjon Tucker,71,6,9,4,5,5,7,3,5,10,4,0,1,5,21
Myles Turner,1235,200,393,61,183,79,105,65,232,44,28,118,54,119,540
Jonas Valančiūnas,2240,510,938,57,158,237,289,226,617,190,41,60,179,247,1314
Denzel Valentine,222,25,66,19,47,0,0,9,33,11,8,0,12,20,69
Jarred Vanderbilt,1880,212,361,2,14,86,131,215,409,94,99,46,73,181,512
Fred VanVleet,2462,442,1097,242,642,194,222,44,245,434,111,35,170,162,1320
Devin Vassell,1937,326,764,137,380,83,99,44,262,136,76,41,58,143,872
Gabe Vincent,1589,214,513,119,323,44,54,22,104,210,62,12,98,158,591
Nikola Vučević,2418,546,1154,104,331,92,121,142,662,236,70,71,136,181,1288
Dean Wade,980,99,217,51,142,20,30,31,119,52,29,7,16,88,269
Franz Wagner,2429,456,975,96,271,189,219,84,272,231,68,34,119,164,1197
Moritz Wagner,960,197,396,66,201,104,129,42,190,87,20,13,56,123,564
Ish Wainright,359,41,104,19,59,7,12,27,27,15,20,6,13,49,108
Kemba Walker,948,149,370,73,199,60,71,14,97,131,26,7,48,37,431
Lonnie Walker IV,1612,311,764,111,353,116,148,18,163,152,44,19,71,98,849
M.J. Walker,8,0,4,0,2,0,0,0,1,1,2,0,0,1,0
Tyrone Wallace,75,7,20,2,8,1,5,0,8,1,3,1,2,7,17
Derrick Walton,108,6,26,3,13,4,4,2,8,21,7,4,11,8,19
Brad Wanamaker,320,28,77,4,17,23,25,6,33,55,7,6,23,45,83
Duane Washington Jr.,968,173,427,81,215,46,61,4,79,85,26,3,57,66,473
P.J. Washington,1768,250,532,110,301,58,81,82,255,147,57,61,82,152,668
Yuta Watanabe,445,56,138,27,79,24,40,18,74,21,11,16,19,38,163
Lindy Waters III,465,71,175,53,146,4,5,6,67,24,19,8,11,31,199
Tremont Waters,50,4,14,2,9,0,0,0,4,7,5,0,4,4,10
Trendon Watford,869,142,267,9,38,71,94,57,142,81,25,28,44,116,364
Paul Watson,156,12,35,6,26,1,2,3,24,8,3,3,4,10,31
Quinndary Weatherspoon,73,12,21,1,5,5,5,2,12,5,1,1,3,15,30
Russell Westbrook,2678,548,1233,79,265,266,399,110,470,550,75,20,295,235,1441
Coby White,1675,279,644,136,353,78,91,17,165,176,29,11,70,137,772
Derrick White,2199,337,800,115,369,203,235,38,223,366,64,58,119,172,992
Hassan Whiteside,1162,215,330,0,0,104,167,166,328,26,22,103,53,179,534
Joe Wieskamp,205,20,56,14,43,7,13,4,10,9,4,3,2,14,61
Aaron Wiggins,1209,156,337,42,138,62,85,51,127,68,30,10,54,93,416
Andrew Wiggins,2329,475,1019,157,399,149,235,85,240,161,76,51,111,158,1256
Lindell Wigginton,199,26,61,9,26,19,35,3,22,23,5,1,12,17,80
Brandon Williams,640,105,282,31,106,68,97,19,55,94,24,10,58,52,309
Grant Williams,1875,205,432,106,258,86,95,64,210,78,38,57,62,186,602
Kenrich Williams,1072,146,317,41,121,30,55,75,145,108,44,10,46,81,363
Lou Williams,799,125,320,37,102,67,78,16,71,105,28,3,43,48,354
Patrick Williams,422,54,102,15,29,30,41,17,52,15,9,9,16,28,153
Robert Williams,1804,271,368,0,1,65,90,238,350,121,56,134,63,137,607
Ziaire Williams,1346,191,424,76,242,43,55,26,103,65,35,12,41,113,501
D.J. Wilson,54,11,15,0,2,8,10,1,15,5,5,1,2,6,30
Dylan Windler,459,37,98,21,70,15,18,21,68,34,14,3,16,47,110
Justise Winslow,774,110,257,15,66,39,66,50,152,84,35,25,49,67,274
Cassius Winston,39,4,11,2,6,4,4,0,1,7,0,0,3,9,14
Christian Wood,2094,440,878,131,336,207,332,110,576,155,54,65,126,171,1218
Robert Woodard II,42,2,16,1,4,2,2,5,6,3,1,1,1,3,7
Delon Wright,1452,122,269,44,116,54,63,50,170,188,93,19,45,56,342
McKinley Wright IV,19,2,3,1,2,0,0,0,0,3,0,0,1,1,5
Moses Wright,14,1,4,0,1,3,3,1,2,2,0,1,0,0,5
Gabe York,21,2,7,1,6,3,5,0,2,4,2,1,1,4,8
Thaddeus Young,845,141,272,17,48,23,49,80,128,104,54,18,52,81,322
Trae Young,2652,711,1544,233,610,500,553,50,234,737,72,7,303,128,2155
Omer Yurtseven,706,130,247,1,11,38,61,85,209,49,17,20,41,84,299
Cody Zeller,355,51,90,0,4,38,49,50,75,22,8,6,19,56,140
Ivica Zubac,1852,310,495,0,0,165,227,217,427,120,36,77,114,203,785
