player,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts
Markieff Morris,1968,330,687,76,207,105,128,75,334,142,56,38,127,216,841
Monte Morris,25,4,6,0,1,2,2,0,2,7,3,0,1,1,10
Johnathan Motley,176,40,75,1,6,15,28,14,35,7,3,2,9,18,96
Timofey Mozgov,359,52,93,4,18,23,30,32,66,11,5,13,33,39,131
Emmanuel Mudiay,1245,204,526,47,148,98,129,26,126,206,41,11,113,80,553
Shabazz Muhammad,418,84,188,7,27,39,50,23,53,14,9,3,6,30,214
Xavier Munford,21,1,6,0,2,1,2,1,0,4,1,0,2,4,3
Dejounte Murray,1743,270,609,9,34,105,148,110,349,231,97,31,134,151,654
Jamal Murray,2565,479,1062,165,436,229,253,82,215,274,79,28,172,173,1352
Mike Muscala,1060,143,312,62,167,57,62,56,174,51,31,27,42,80,405
Abdel Nader,522,50,149,23,65,23,39,13,58,26,15,10,34,45,146
Larry Nance Jr.,1421,240,413,2,12,91,137,161,291,82,88,38,51,172,573
Shabazz Napier,1535,223,531,82,218,116,138,26,144,150,81,14,90,84,644
Jameer Nelson,1013,95,244,41,124,16,20,13,91,179,27,4,67,81,247
Raul Neto,498,69,151,19,47,26,35,7,42,75,13,4,36,38,183
Georges Niang,32,4,11,0,4,1,2,3,6,3,2,0,3,1,9
Joakim Noah,40,5,10,0,0,2,4,6,8,4,2,2,4,5,12
Nerlens Noel,472,55,105,0,1,21,28,48,120,20,31,22,26,59,131
Lucas Nogueira,418,49,80,5,19,19,28,18,69,22,23,43,16,49,122
Dirk Nowitzki,1900,346,758,138,337,97,108,22,416,120,43,45,51,146,927
Frank Ntilikina,1706,182,500,50,157,49,68,37,140,250,65,18,131,181,463
Jusuf Nurkić,2088,480,951,0,7,172,273,189,519,143,64,111,183,247,1132
David Nwaba,1646,202,423,18,52,133,203,89,237,104,59,29,77,158,555
Johnny O'Bryant,379,68,171,14,43,21,25,29,64,14,9,6,15,45,171
Royce O'Neale,1150,120,284,42,118,61,76,25,211,95,36,16,55,105,343
Kyle O'Quinn,1387,224,384,4,17,98,127,121,349,158,36,98,100,192,550
Semi Ojeleye,1150,65,188,40,125,25,41,37,124,20,21,4,25,91,195
Emeka Okafor,353,48,95,0,0,18,22,47,73,8,8,25,13,30,114
Jahlil Okafor,353,77,138,1,4,21,29,21,64,12,3,18,21,51,176
Victor Oladipo,2552,640,1342,161,434,294,368,47,343,323,177,57,219,175,1735
Kelly Olynyk,1779,316,636,106,280,134,174,89,342,207,62,35,147,222,872
Chinanu Onuaku,22,2,5,0,0,0,0,1,3,1,0,0,3,4,4
Cedi Osman,672,90,186,32,87,26,46,19,101,41,22,3,32,78,238
Kelly Oubre Jr.,2231,318,790,126,369,191,233,59,304,98,80,35,90,234,953
Zaza Pachulia,972,149,264,0,1,75,93,89,232,109,38,17,72,122,373
Marcus Paige,28,4,14,2,8,2,2,0,4,3,0,0,0,0,12
Georgios Papagiannis,122,18,42,0,0,0,0,13,24,9,4,6,8,12,36
Jabari Parker,743,160,332,31,81,40,54,42,109,59,25,10,45,50,391
Tony Parker,1071,178,388,10,37,55,78,7,88,195,28,1,68,52,421
Chandler Parsons,691,108,234,51,121,17,27,14,76,69,18,11,35,53,284
Patrick Patterson,1270,106,266,66,171,40,46,32,161,57,48,23,33,87,318
Justin Patton,4,1,2,0,0,0,0,0,0,0,1,0,0,1,2
Brandon Paul,576,55,127,15,54,22,43,6,62,37,25,7,29,58,147
Chris Paul,1847,367,798,144,379,203,221,37,276,457,96,14,128,141,1081
Adreian Payne,43,7,10,2,3,5,6,2,7,0,2,0,2,6,21
Cameron Payne,582,87,215,35,91,12,16,18,51,113,26,9,36,44,221
Elfrid Payton,1808,329,667,30,92,109,168,64,210,393,83,22,168,147,797
Gary Payton II,221,30,74,6,25,3,9,13,31,21,7,3,7,30,69
Kendrick Perkins,15,1,2,0,0,1,2,0,1,2,1,0,1,1,3
London Perrantes,66,2,13,0,3,3,5,1,3,5,2,1,1,6,7
Alec Peters,225,28,74,18,58,8,10,8,29,12,2,2,4,13,82
Marshall Plumlee,52,1,3,0,0,12,16,4,13,2,0,1,3,10,14
Mason Plumlee,1439,221,368,0,1,82,179,132,268,142,49,81,103,184,524
Miles Plumlee,918,105,180,0,0,27,60,77,151,45,17,30,63,79,237
Jakob Poeltl,1524,253,384,1,2,60,101,165,228,57,39,100,85,212,567
Quincy Pondexter,196,14,49,3,22,14,17,8,19,9,8,2,11,24,45
Otto Porter,2432,445,885,138,313,106,128,103,389,157,116,41,75,151,1134
Bobby Portis,1643,382,811,80,223,120,156,159,339,123,50,23,103,130,964
Kristaps Porziņģis,1553,390,889,90,228,218,275,62,254,57,36,115,93,141,1088
Dwight Powell,1672,255,430,28,84,133,185,135,309,91,67,32,59,186,671
Norman Powell,1062,150,374,53,186,32,39,14,105,89,37,16,66,111,385
Alex Poythress,104,11,26,4,11,0,0,7,10,2,3,1,2,16,26
Jacob Pullen,6,1,2,0,1,0,0,0,0,0,0,0,1,0,2
Rodney Purvis,290,35,107,13,52,13,15,1,26,17,3,3,10,26,96
Zhou Qi,124,6,32,2,19,8,12,6,16,2,2,14,10,14,22
Tim Quarterman,13,1,3,0,2,2,2,0,3,1,0,0,2,1,4
Ivan Rabb,516,86,152,0,0,29,36,53,105,32,12,13,35,55,201
Julius Randle,2190,504,904,10,45,305,425,181,473,210,43,45,213,274,1323
Zach Randolph,1508,361,763,51,147,84,107,97,300,127,42,10,116,119,857
Xavier Rathan-Mayes,118,12,42,1,14,4,9,0,5,18,6,3,11,18,29
J.J. Redick,2116,404,879,193,460,197,218,9,169,210,35,6,103,123,1198
Davon Reed,242,22,76,11,38,8,12,2,37,13,10,2,10,17,63
Willie Reed,428,81,121,1,2,32,55,35,86,10,9,22,19,56,195
Josh Richardson,2689,399,885,127,336,120,142,69,216,231,121,75,140,199,1045
Malachi Richardson,324,30,90,12,40,17,22,5,29,13,10,1,10,27,89
Austin Rivers,2057,341,805,136,360,102,159,27,118,242,74,16,109,152,920
Andre Roberson,1037,87,162,8,36,12,38,75,110,46,45,35,30,89,194
Devin Robinson,13,1,3,0,0,0,0,2,3,0,1,0,0,2,2
Glenn Robinson III,338,36,85,14,34,9,11,11,26,17,13,1,5,14,95
Rajon Rondo,1705,231,494,50,150,25,46,31,232,533,70,10,151,119,537
Derrick Rose,420,81,186,7,30,40,46,13,22,37,7,4,35,16,209
Terrence Ross,600,76,191,30,93,27,36,10,63,38,27,11,29,45,209
Terry Rozier,2068,316,800,153,402,115,149,63,313,232,80,19,80,123,900
Ricky Rubio,2254,346,827,96,273,220,254,44,307,410,121,11,207,206,1008
D'Angelo Russell,1234,278,672,90,278,97,131,30,159,249,36,17,147,93,743
Domantas Sabonis,1810,340,661,13,37,168,224,165,407,151,40,32,137,220,861
JaKarr Sampson,344,44,81,5,10,10,16,21,57,9,8,22,8,48,103
Dario Šarić,2310,403,890,157,399,178,207,154,366,202,51,20,148,160,1141
Tomáš Satoranský,1643,201,384,47,101,75,96,72,161,286,52,15,83,131,524
Dennis Schröder,2078,500,1146,76,262,225,265,44,164,417,72,6,183,147,1301
Mike Scott,1406,276,524,66,163,50,76,50,197,80,23,10,79,148,668
Thabo Sefolosha,806,118,240,32,84,44,54,29,132,33,52,12,30,59,312
Wayne Selden,692,116,269,49,122,44,59,16,40,66,18,5,54,59,325
Ramon Sessions,392,42,117,8,26,44,57,6,32,77,14,2,30,29,136
Iman Shumpert,276,22,58,7,26,11,15,7,34,17,9,4,16,22,62
Pascal Siakam,1679,253,498,29,132,54,87,79,285,159,62,42,67,166,589
Xavier Silas,7,0,3,0,2,0,0,1,1,0,1,0,0,1,0
Ben Simmons,2732,544,998,0,11,191,341,145,514,661,140,70,278,211,1279
Jonathon Simmons,2029,354,761,69,204,185,241,61,178,171,58,16,146,175,962
Kobi Simmons,643,80,189,11,39,25,25,14,36,68,18,5,44,61,196
Kyle Singler,59,7,21,2,5,7,13,1,9,2,1,0,3,4,23
Marcus Smart,1614,189,515,75,249,97,133,43,146,259,71,23,129,133,550
Dennis Smith Jr.,2049,404,1024,106,339,134,193,50,210,358,71,18,194,152,1048
Ish Smith,2043,389,801,35,101,81,116,27,197,360,64,20,108,140,894
J.R. Smith,2244,240,595,143,381,39,56,29,206,141,68,11,81,161,662
Jason Smith,285,45,115,4,32,19,21,18,35,14,3,13,16,44,113
Josh Smith,12,1,4,0,0,0,0,3,1,0,0,0,0,3,2
Tony Snell,2053,185,425,108,268,38,48,9,132,98,47,28,36,115,516
Marreese Speights,675,138,349,86,233,40,55,21,112,40,8,22,40,106,402
Nik Stauskas,523,60,154,40,100,21,29,4,60,39,9,4,26,24,181
Lance Stephenson,1850,303,709,67,232,84,127,62,362,235,46,17,131,177,757
David Stockton,9,2,3,2,3,4,4,0,0,0,0,0,1,3,10
Julyan Stone,175,6,13,6,13,1,2,1,28,26,4,2,7,21,19
Edmond Sumner,2,1,1,0,0,0,0,0,1,0,0,0,0,1,2
Caleb Swanigan,189,24,60,1,8,12,18,15,39,14,5,3,18,37,61
Jayson Tatum,2438,397,835,105,242,213,258,50,352,128,83,58,114,170,1112
Isaiah Taylor,1167,163,390,20,80,99,141,22,72,206,34,10,84,116,445
Jeff Teague,2311,354,794,84,228,202,239,24,185,492,102,23,177,171,994
Marquis Teague,74,4,16,1,4,2,5,1,5,13,4,0,3,5,11
Mirza Teletović,159,25,57,21,45,0,0,3,20,10,4,1,7,14,71
Garrett Temple,1615,199,476,89,227,60,78,22,130,124,57,27,79,135,547
Miloš Teodosić,1134,151,360,88,232,39,46,16,110,209,23,5,97,103,429
Jason Terry,814,59,154,40,115,8,9,5,43,59,42,13,25,52,166
Daniel Theis,936,126,233,18,58,61,81,90,184,56,30,48,56,157,331
Isaiah Thomas,862,157,421,55,188,117,131,17,50,153,15,3,95,58,486
Lance Thomas,1353,102,267,50,124,44,53,44,131,44,30,14,40,134,298
Klay Thompson,2506,575,1179,229,521,82,98,31,246,185,55,34,128,117,1461
Tristan Thompson,1072,132,235,0,0,43,79,126,226,33,16,17,36,102,307
Sindarius Thornwell,1156,100,233,23,61,59,88,33,107,68,48,25,53,125,282
Anthony Tolliver,1757,219,472,159,365,106,133,50,191,90,32,21,58,144,703
Karl-Anthony Towns,2918,639,1172,120,285,345,402,238,774,199,64,115,159,285,1743
P.J. Tucker,2281,172,441,115,310,43,60,93,364,77,78,26,74,205,502
Evan Turner,2034,258,577,42,132,91,107,30,214,173,47,29,99,163,649
Myles Turner,1836,306,639,56,157,160,206,93,324,87,38,118,96,186,828
Ekpe Udoh,810,60,120,0,1,42,56,68,82,53,43,74,20,105,162
Tyler Ulis,1658,214,551,42,146,84,101,24,104,311,70,7,127,120,554
Jonas Valančiūnas,1727,390,687,30,74,170,211,183,477,81,29,69,115,192,980
Denzel Valentine,2095,301,721,143,370,38,51,48,345,244,65,11,99,185,783
Fred VanVleet,1520,232,545,108,261,84,101,25,159,243,68,19,74,130,656
Rashad Vaughn,212,23,56,14,37,4,6,3,18,13,5,3,6,15,64
Noah Vonleh,875,104,234,20,66,36,58,70,241,34,19,17,31,68,264
Nikola Vučević,1683,399,840,64,204,77,94,101,422,191,56,62,109,144,939
Dwyane Wade,1536,299,682,32,111,135,189,50,202,228,61,47,140,124,765
Dion Waiters,918,163,410,52,170,51,69,8,69,113,23,9,70,61,429
Kemba Walker,2736,588,1363,231,601,363,420,32,216,444,91,24,179,98,1770
John Wall,1410,280,667,62,167,175,241,22,128,393,57,45,158,80,797
Tyrone Wallace,851,110,247,10,40,61,78,21,84,71,27,13,46,83,291
Taurean Prince,2464,415,975,176,457,152,180,50,339,214,85,42,191,168,1158
Derrick Walton,147,8,25,7,17,6,6,2,14,16,7,3,2,7,29
Jameel Warney,27,7,12,0,0,3,5,4,5,0,0,0,1,2,17
T.J. Warren,2142,529,1063,20,90,193,255,125,208,85,65,41,85,149,1271
Travis Wear,228,25,72,17,47,8,8,0,38,7,4,5,6,30,75
James Webb III,120,6,24,4,19,0,0,8,16,4,1,0,4,10,16
Briante Weber,237,19,43,4,11,8,10,8,27,22,18,5,15,28,50
David West,999,216,378,3,8,60,79,64,174,138,47,75,80,120,495
Russell Westbrook,2914,757,1687,97,326,417,566,152,652,820,147,20,381,200,2028
Andrew White,209,25,73,18,49,1,4,4,30,6,3,1,8,12,69
Derrick White,139,16,33,8,13,14,20,5,21,9,4,3,6,8,54
Okaro White,80,7,16,4,11,2,3,3,8,2,1,1,1,6,20
Isaiah Whitehead,180,40,86,7,18,13,19,4,22,20,8,2,24,23,100
Hassan Whiteside,1364,312,578,2,2,128,182,174,444,54,37,94,92,131,754
Andrew Wiggins,2979,569,1300,112,338,202,314,82,276,160,91,51,138,163,1452
Jacob Wiley,33,1,4,1,2,1,2,2,9,2,1,0,0,4,4
Damien Wilkins,152,13,39,4,18,3,4,5,11,9,2,1,5,7,33
Alan Williams,70,7,18,0,0,6,9,3,19,8,5,1,7,13,20
C.J. Williams,707,87,197,22,78,13,16,12,44,43,31,13,20,63,209
Derrick Williams,9,1,4,0,2,0,0,0,1,0,0,0,0,0,2
Lou Williams,2589,582,1337,186,518,432,491,40,158,417,85,19,234,106,1782
Marvin Williams,2006,258,563,126,305,102,123,74,296,96,56,38,66,116,744
Matt Williams,11,2,6,1,5,0,0,0,1,0,0,0,1,1,5
Troy Williams,307,51,109,11,38,20,30,22,41,16,20,4,19,34,133
D.J. Wilson,71,9,16,2,5,1,2,2,8,3,3,1,4,7,21
Jamil Wilson,274,38,81,27,63,2,4,3,29,10,5,8,8,34,105
Justise Winslow,1680,207,488,49,129,66,104,64,306,148,54,33,77,140,529
Jeff Withey,39,6,16,2,10,1,2,1,9,0,0,3,2,3,15
Nate Wolters,19,1,6,0,0,0,0,1,1,1,0,0,0,1,2
Brandan Wright,381,59,102,0,0,21,33,33,62,13,13,26,8,32,139
Delon Wright,1433,201,432,56,153,97,117,45,153,200,72,33,78,81,555
Guerschon Yabusele,235,26,61,12,37,15,22,17,35,16,4,5,12,23,79
James Young,61,5,14,3,10,4,6,0,2,2,0,0,1,4,17
Joe Young,558,80,186,25,66,22,29,12,51,39,14,1,26,39,207
Nick Young,1393,201,488,123,326,56,65,20,105,36,38,7,39,100,581
Thaddeus Young,2607,421,864,58,181,55,92,184,328,152,135,36,105,175,955
Cody Zeller,627,85,156,2,3,61,85,67,110,31,14,21,33,81,233
Tyler Zeller,1109,187,334,10,28,57,79,110,195,47,15,35,47,126,441
Paul Zipser,824,81,234,37,110,19,25,13,118,46,20,15,43,86,218
Ante Žižić,214,49,67,0,0,21,29,24,36,5,2,13,11,30,119
Ivica Zubac,410,61,122,0,1,39,51,45,78,25,8,15,26,47,161
